file,config,particle,D_m,Lw_cm,Epw_cm,material,H,config_dir,tally_14_value,tally_14_error,tally_1014_total_value,tally_1014_total_error,dose_Dp10_calc,dose_Dp10_calc_error,dose_Hstar10_calc,dose_Hstar10_calc_error,dose_E_calc,dose_E_calc_error,diff_Dp10_pct
SR_Pu_UN_G1_C4_N_D20.0m_Lw_1000.0cm_Epw40.0cm_w_lead.o,C4,N,20.0,1000.0,40.0,lead,900,C4_H_900,5.2154e-08,0.0118,4.91846e-09,0.0297,4.9585150248428475e-08,0.0076123040212500775,6.583852203476643e-07,0.007683607409578107,4.100999286235367e-07,0.007784510061103098,-4.925508592958399
SR_Pu_UN_G1_C4_N_D50.0m_Lw_2500.0cm_Epw40.0cm_w_lead.o,C4,N,50.0,2500.0,40.0,lead,900,C4_H_900,8.85423e-09,0.0099,9.65754e-10,0.016,8.42910131141099e-09,0.008447508270312072,1.0663876842506738e-07,0.009706814346535551,6.536996076777266e-08,0.00984336747404894,-4.801419079795878
SR_Pu_UN_G1_C4_N_D100.0m_Lw_5000.0cm_Epw40.0cm_w_lead.o,C4,N,100.0,5000.0,40.0,lead,900,C4_H_900,2.13508e-09,0.0142,2.66684e-10,0.0201,2.036382737152795e-09,0.011870578584396541,2.4289302571412526e-08,0.014811252920684201,1.4691465259770921e-08,0.015637174102910892,-4.622649401765047
SR_Pu_UN_G1_C4_N_D200.0m_Lw_10000.0cm_Epw40.0cm_w_lead.o,C4,N,200.0,10000.0,40.0,lead,900,C4_H_900,4.08452e-10,0.0242,5.76382e-11,0.0267,3.9013776809674163e-10,0.021837397160117934,4.433387697969476e-09,0.028965889851002895,2.580209378641933e-09,0.03033846125020143,-4.483814965591638
SR_Pu_UN_G1_C4_N_D300.0m_Lw_15000.0cm_Epw40.0cm_w_lead.o,C4,N,300.0,15000.0,40.0,lead,900,C4_H_900,1.22126e-10,0.0253,1.84702e-11,0.0221,1.168741681796529e-10,0.023559420653341313,1.2490175232205903e-09,0.03280821520802662,7.373519983062479e-10,0.035518773584139095,-4.300338847049014
SR_Pu_UN_G1_C4_N_D500.0m_Lw_25000.0cm_Epw40.0cm_w_lead.o,C4,N,500.0,25000.0,40.0,lead,900,C4_H_900,1.69388e-11,0.0599,2.97898e-12,0.0944,1.626276441969861e-11,0.026776270685904303,1.5617972124409263e-10,0.03653520807739692,8.987380144262895e-11,0.038786710808411694,-3.9910476556863057
SR_Pu_UN_G1_C4_N_D700.0m_Lw_35000.0cm_Epw40.0cm_w_lead.o,C4,N,700.0,35000.0,40.0,lead,900,C4_H_900,2.74895e-12,0.0188,4.98369e-13,0.017,2.648367552073559e-12,0.01675409237904526,2.4180369617727674e-11,0.02480257850098436,1.4223555356180932e-11,0.028817216974280788,-3.6589406110129663
SR_Pu_UN_G1_C4_N_D1.0m_Lw_50.0cm_Epw1.0cm_w_lead.o,C4,N,1.0,50.0,1.0,lead,900,C4_H_900,5.51681e-05,0.0118,2.79456e-06,0.0222,5.2627901617238324e-05,0.01166877527120194,0.000596299572981194,0.013623011124017837,0.0005178261332692528,0.01225696913710884,-4.6044695807208775
SR_Pu_UN_G1_C4_N_D50.0m_Lw_2500.0cm_Epw10.0cm_w_lead.o,C4,N,50.0,2500.0,10.0,lead,900,C4_H_900,2.66629e-08,0.0223,2.32048e-09,0.0222,2.5446760931795586e-08,0.02221816218565584,3.0040743739291243e-07,0.02376043177480325,2.214691492830944e-07,0.025500733513127465,-4.561165770431624
SR_Pu_UN_G1_C4_N_D100.0m_Lw_5000.0cm_Epw10.0cm_w_lead.o,C4,N,100.0,5000.0,10.0,lead,900,C4_H_900,6.09183e-09,0.034,5.80636e-10,0.0232,5.824024283332839e-09,0.034019342044052096,6.725067241939047e-08,0.03714886953007257,4.892243551145323e-08,0.04162891633505826,-4.396145602670468
SR_Pu_UN_G1_C4_N_D1000.0m_Lw_50000.0cm_Epw40.0cm_w_lead.o,C4,N,1000.0,50000.0,40.0,lead,900,C4_H_900,2.31023e-13,0.0187,4.34328e-14,0.0111,2.2271999042208683e-13,0.018340828204139924,1.9488349600391485e-12,0.02815319684574829,1.1593601220015615e-12,0.035209413004436224,-3.594018594647803
SR_Pu_UN_G1_C4_N_D1200.0m_Lw_60000.0cm_Epw40.0cm_w_lead.o,C4,N,1200.0,60000.0,40.0,lead,900,C4_H_900,4.66642e-14,0.0184,8.96092e-15,0.0143,4.504708456616373e-14,0.017172780509571904,3.8957379341615487e-13,0.027828756478808354,2.2928889902351303e-13,0.03224713843505126,-3.4654305309772138
SR_Pu_UN_G1_C4_P_D2.0m_Lw_100.0cm_Epw1.0cm_w_lead.o,C4,P,2.0,100.0,1.0,lead,900,C4_H_900,9.77448e-06,0.0016,1.69661e-06,0.0055,9.804909831916934e-06,0.001603393294347846,9.743808967781512e-06,0.0015626417373034876,8.44959185108151e-06,0.0015241658817096925,
SR_Pu_UN_G1_C4_P_D5.0m_Lw_250.0cm_Epw1.0cm_w_lead.o,C4,P,5.0,250.0,1.0,lead,900,C4_H_900,1.77922e-06,0.0023,3.14564e-07,0.0055,1.7845322748593647e-06,0.0022742902113826948,1.772910378744665e-06,0.002238612668895341,1.5365951346408469e-06,0.0021954859938919987,
SR_Pu_UN_G1_C4_P_D10.0m_Lw_500.0cm_Epw1.0cm_w_lead.o,C4,P,10.0,500.0,1.0,lead,900,C4_H_900,4.56945e-07,0.0019,7.97284e-08,0.0037,4.5831026370347387e-07,0.0018711250561664543,4.553918261664889e-07,0.0018543051002942095,3.948210113313549e-07,0.00183380304277273,
SR_Pu_UN_G1_C4_P_D20.0m_Lw_1000.0cm_Epw1.0cm_w_lead.o,C4,P,20.0,1000.0,1.0,lead,900,C4_H_900,1.11731e-07,0.0028,1.92327e-08,0.0044,1.120659319447641e-07,0.002815294877254868,1.1135457800149837e-07,0.002810265773281441,9.656158622307806e-08,0.002808014430611807,
SR_Pu_UN_G1_C4_P_D50.0m_Lw_2500.0cm_Epw1.0cm_w_lead.o,C4,P,50.0,2500.0,1.0,lead,900,C4_H_900,1.66099e-08,0.0297,2.96334e-09,0.0204,1.665129151403488e-08,0.029579071393170012,1.652875650136193e-08,0.029674055052989857,1.4322908840138583e-08,0.029855087950735226,
SR_Pu_UN_G1_C4_P_D100.0m_Lw_5000.0cm_Epw1.0cm_w_lead.o,C4,P,100.0,5000.0,1.0,lead,900,C4_H_900,3.44372e-09,0.0955,6.76727e-10,0.062,3.4515410301521103e-09,0.0949723049186848,3.4182695586469117e-09,0.09539149108287488,2.9584833780721866e-09,0.09614474343440829,
SR_Pu_UN_G1_C4_P_D200.0m_Lw_10000.0cm_Epw1.0cm_w_lead.o,C4,P,200.0,10000.0,1.0,lead,900,C4_H_900,6.74351e-10,0.102,1.41962e-10,0.0544,6.758410856415467e-10,0.10163271542158485,6.695966098607951e-10,0.1023729527153194,5.785998719996782e-10,0.10338709095476616,
SR_Pu_UN_G1_C4_P_D300.0m_Lw_15000.0cm_Epw1.0cm_w_lead.o,C4,P,300.0,15000.0,1.0,lead,900,C4_H_900,1.34116e-10,0.1165,4.09768e-11,0.0569,1.3510790558383642e-10,0.11760475769016983,1.3319047010826309e-10,0.11985069262369782,1.1399527957993493e-10,0.1221002109640561,
SR_Pu_UN_G1_C4_P_D500.0m_Lw_25000.0cm_Epw1.0cm_w_lead.o,C4,P,500.0,25000.0,1.0,lead,900,C4_H_900,3.0776e-11,0.1436,8.55909e-12,0.0647,3.0929301058051226e-11,0.14389429377324536,3.047216893635198e-11,0.14516048657847253,2.609951612870442e-11,0.14789578597443626,
SR_Pu_UN_G1_C4_P_D700.0m_Lw_35000.0cm_Epw1.0cm_w_lead.o,C4,P,700.0,35000.0,1.0,lead,900,C4_H_900,7.1847e-12,0.1626,2.01207e-12,0.0524,7.188270019584712e-12,0.16194849706653483,7.077018344955712e-12,0.1630623219942319,6.054337301472433e-12,0.16423766554163932,
SR_Pu_UN_G1_C4_P_D1000.0m_Lw_50000.0cm_Epw1.0cm_w_lead.o,C4,P,1000.0,50000.0,1.0,lead,900,C4_H_900,1.23428e-12,0.2081,3.37489e-13,0.0876,1.2458834103106998e-12,0.21251651928213638,1.232217851716971e-12,0.21618506217313055,1.0589810864882971e-12,0.21952697524673825,
SR_Pu_UN_G1_C4_P_D1200.0m_Lw_60000.0cm_Epw1.0cm_w_lead.o,C4,P,1200.0,60000.0,1.0,lead,900,C4_H_900,4.3991e-13,0.2821,1.03281e-13,0.083,4.4226814296367105e-13,0.28443218865868664,4.3536588133602844e-13,0.2847791402756652,3.722443720282657e-13,0.2856325474239992,
SR_Pu_UN_G1_C4_P_D1.0m_Lw_50.0cm_Epw5.0cm_w_lead.o,C4,P,1.0,50.0,5.0,lead,900,C4_H_900,5.7382e-06,0.0032,8.7037e-07,0.0087,5.75527917151015e-06,0.003040660192263727,5.730264411640383e-06,0.0030061130915439516,4.984139671955281e-06,0.002958164883274438,
SR_Pu_UN_G1_C4_P_D2.0m_Lw_100.0cm_Epw5.0cm_w_lead.o,C4,P,2.0,100.0,5.0,lead,900,C4_H_900,1.83758e-06,0.0048,2.91034e-07,0.0093,1.8435043635890767e-06,0.00479302561805746,1.833783855145181e-06,0.004769737708154235,1.5935142934181227e-06,0.004717265641807009,
SR_Pu_UN_G1_C4_P_D5.0m_Lw_250.0cm_Epw5.0cm_w_lead.o,C4,P,5.0,250.0,5.0,lead,900,C4_H_900,3.43033e-07,0.0055,5.3804e-08,0.01,3.441801254003341e-07,0.0055144451961898905,3.422326276390457e-07,0.005482220942653699,2.9724914482482614e-07,0.005413307514638258,
SR_Pu_UN_G1_C4_P_D10.0m_Lw_500.0cm_Epw5.0cm_w_lead.o,C4,P,10.0,500.0,5.0,lead,900,C4_H_900,8.93352e-08,0.006,1.39233e-08,0.0111,8.962697608768912e-08,0.005968078641711723,8.91088506903737e-08,0.005943372744128903,7.736826870399121e-08,0.005888476640573605,
SR_Pu_UN_G1_C4_P_D20.0m_Lw_1000.0cm_Epw5.0cm_w_lead.o,C4,P,20.0,1000.0,5.0,lead,900,C4_H_900,2.24439e-08,0.0062,3.5302e-09,0.0144,2.2523561216915793e-08,0.006152627861356245,2.237894667904458e-08,0.006150754429322432,1.9405445308377108e-08,0.006068830542523229,
SR_Pu_UN_G1_C4_P_D50.0m_Lw_2500.0cm_Epw5.0cm_w_lead.o,C4,P,50.0,2500.0,5.0,lead,900,C4_H_900,3.77202e-09,0.0289,6.24764e-10,0.0242,3.786983942456286e-09,0.0288040703048913,3.756633030953409e-09,0.02896521762345203,3.253318304838321e-09,0.029168535290068014,
SR_Pu_UN_G1_C4_P_D100.0m_Lw_5000.0cm_Epw5.0cm_w_lead.o,C4,P,100.0,5000.0,5.0,lead,900,C4_H_900,9.07076e-10,0.1273,1.60718e-10,0.0931,9.091111547342249e-10,0.12632517723465164,9.009265921571888e-10,0.12709515183997724,7.792155294431737e-10,0.12841301747774142,
SR_Pu_UN_G1_C4_P_D200.0m_Lw_10000.0cm_Epw5.0cm_w_lead.o,C4,P,200.0,10000.0,5.0,lead,900,C4_H_900,2.1489e-10,0.1442,3.60825e-11,0.0835,2.157740739421804e-10,0.14376001268698277,2.1347585562773228e-10,0.1441796855335154,1.8415625197149406e-10,0.14506402520935346,
SR_Pu_UN_G1_C4_P_D300.0m_Lw_15000.0cm_Epw5.0cm_w_lead.o,C4,P,300.0,15000.0,5.0,lead,900,C4_H_900,5.80924e-11,0.1756,1.27531e-11,0.093,5.863188605661713e-11,0.17751799640855692,5.7889603694437566e-11,0.17940561188384888,4.977346561288079e-11,0.18248106367803205,
SR_Pu_UN_G1_C4_P_D500.0m_Lw_25000.0cm_Epw5.0cm_w_lead.o,C4,P,500.0,25000.0,5.0,lead,900,C4_H_900,8.79875e-12,0.1133,2.06292e-12,0.0725,8.844640246567091e-12,0.11447527702846619,8.721286662495408e-12,0.11629293788573661,7.476496995683819e-12,0.1179968540166674,
SR_Pu_UN_G1_C4_P_D700.0m_Lw_35000.0cm_Epw5.0cm_w_lead.o,C4,P,700.0,35000.0,5.0,lead,900,C4_H_900,3.29577e-12,0.2848,6.21269e-13,0.1028,3.3038060328622442e-12,0.2816959648887305,3.248126748652529e-12,0.28239724660829246,2.776184838129505e-12,0.28237332019673217,
SR_Pu_UN_G1_C4_P_D1000.0m_Lw_50000.0cm_Epw5.0cm_w_lead.o,C4,P,1000.0,50000.0,5.0,lead,900,C4_H_900,2.92508e-13,0.1667,7.35848e-14,0.071,2.936904714670678e-13,0.16656588444336204,2.8889290561183693e-13,0.16812485136838404,2.475363569310266e-13,0.17094890762632065,
SR_Pu_UN_G1_C4_P_D1200.0m_Lw_60000.0cm_Epw5.0cm_w_lead.o,C4,P,1200.0,60000.0,5.0,lead,900,C4_H_900,9.38743e-14,0.1616,2.56422e-14,0.0772,9.397432388689432e-14,0.16055144647373554,9.273876820978112e-14,0.16228665119281185,7.958774182134978e-14,0.16490186619576525,
SR_Pu_UN_G1_C4_P_D1.0m_Lw_50.0cm_Epw10.0cm_w_lead.o,C4,P,1.0,50.0,10.0,lead,900,C4_H_900,1.02295e-06,0.0073,1.63621e-07,0.0142,1.0283175555092097e-06,0.007305862728221026,1.0226652838075906e-06,0.007276613064629428,8.878736793682801e-07,0.007208060680741538,
SR_Pu_UN_G1_C4_P_D2.0m_Lw_100.0cm_Epw10.0cm_w_lead.o,C4,P,2.0,100.0,10.0,lead,900,C4_H_900,3.9609e-07,0.0114,6.57291e-08,0.0185,3.980781391284845e-07,0.01138661421468819,3.9516371028302374e-07,0.01138782893484572,3.425114347611315e-07,0.011402217295295839,
SR_Pu_UN_G1_C4_P_D5.0m_Lw_250.0cm_Epw10.0cm_w_lead.o,C4,P,5.0,250.0,10.0,lead,900,C4_H_900,8.62925e-08,0.012,1.38641e-08,0.0211,8.668108792606327e-08,0.011876526612318259,8.597044793600657e-08,0.011859547496826835,7.441723740635497e-08,0.011800015133282516,
SR_Pu_UN_G1_C4_P_D10.0m_Lw_500.0cm_Epw10.0cm_w_lead.o,C4,P,10.0,500.0,10.0,lead,900,C4_H_900,2.44694e-08,0.0132,3.8524e-09,0.0235,2.4582772041814816e-08,0.01309649531585415,2.43668387210129e-08,0.01305974406847841,2.108291169140545e-08,0.013007577577162258,
SR_Pu_UN_G1_C4_P_D100.0m_Lw_5000.0cm_Epw10.0cm_w_lead.o,C4,P,100.0,5000.0,10.0,lead,900,C4_H_900,3.97104e-10,0.091,7.09847e-11,0.0688,3.9915812817979277e-10,0.09081192657205937,3.9426851805719464e-10,0.09196426618351985,3.3938272733082204e-10,0.09341637500527966,
SR_Pu_UN_G1_C4_P_D200.0m_Lw_10000.0cm_Epw10.0cm_w_lead.o,C4,P,200.0,10000.0,10.0,lead,900,C4_H_900,8.03469e-11,0.0344,1.64797e-11,0.0518,8.069338490572953e-11,0.034023085291865936,7.955291628637809e-11,0.03421407996716626,6.835334659171696e-11,0.034509700070951034,
SR_Pu_UN_G1_C4_P_D300.0m_Lw_15000.0cm_Epw10.0cm_w_lead.o,C4,P,300.0,15000.0,10.0,lead,900,C4_H_900,2.69718e-11,0.0377,5.07312e-12,0.0551,2.7160880081538922e-11,0.03768149348653109,2.679150147310191e-11,0.037952323444031,2.3018287877483994e-11,0.03817860344486564,
SR_Pu_UN_G1_C4_P_D500.0m_Lw_25000.0cm_Epw10.0cm_w_lead.o,C4,P,500.0,25000.0,10.0,lead,900,C4_H_900,5.05625e-12,0.0705,1.14021e-12,0.0675,5.07857603631913e-12,0.0700348818119796,5.00330353471295e-12,0.07131117610501739,4.28304812226431e-12,0.07223741733483158,
SR_Pu_UN_G1_C4_P_D700.0m_Lw_35000.0cm_Epw10.0cm_w_lead.o,C4,P,700.0,35000.0,10.0,lead,900,C4_H_900,1.19577e-12,0.0679,2.97399e-13,0.0682,1.2025336497549744e-12,0.06755194025657797,1.1819957022643297e-12,0.06779506094313756,1.0119227212430672e-12,0.06844101671308858,
SR_Pu_UN_G1_C4_P_D1000.0m_Lw_50000.0cm_Epw10.0cm_w_lead.o,C4,P,1000.0,50000.0,10.0,lead,900,C4_H_900,1.52429e-13,0.101,3.62779e-14,0.0777,1.5299921673465687e-13,0.09974599358604859,1.5026460824204314e-13,0.10007769061545017,1.2830255074192893e-13,0.1005960397281763,
SR_Pu_UN_G1_C4_P_D1200.0m_Lw_60000.0cm_Epw10.0cm_w_lead.o,C4,P,1200.0,60000.0,10.0,lead,900,C4_H_900,4.59304e-14,0.1601,9.59844e-15,0.0913,4.6035977914400984e-14,0.15995336281471115,4.523062718689901e-14,0.16038639118441606,3.87279097139443e-14,0.16142299877387867,
SR_Pu_UN_G1_C4_P_D1.0m_Lw_50.0cm_Epw20.0cm_w_lead.o,C4,P,1.0,50.0,20.0,lead,900,C4_H_900,2.27872e-07,0.0118,3.93357e-08,0.0171,2.2996173372776694e-07,0.011647741516713462,2.280012557081438e-07,0.011621035212544656,1.9695545840231767e-07,0.011581882404303842,
SR_Pu_UN_G1_C4_P_D2.0m_Lw_100.0cm_Epw20.0cm_w_lead.o,C4,P,2.0,100.0,20.0,lead,900,C4_H_900,1.24819e-07,0.0136,2.14453e-08,0.0258,1.2566731451657396e-07,0.013512412058715307,1.2434809408594176e-07,0.013451739959023606,1.0722605391431985e-07,0.013326309734205228,
SR_Pu_UN_G1_C4_P_D5.0m_Lw_250.0cm_Epw20.0cm_w_lead.o,C4,P,5.0,250.0,20.0,lead,900,C4_H_900,3.47653e-08,0.0152,5.43241e-09,0.0212,3.496659130596145e-08,0.015093132406319147,3.460477600122075e-08,0.015140764527295932,2.984661528819098e-08,0.015184178359748132,
SR_Pu_UN_G1_C4_P_D10.0m_Lw_500.0cm_Epw20.0cm_w_lead.o,C4,P,10.0,500.0,20.0,lead,900,C4_H_900,1.12061e-08,0.0159,1.76933e-09,0.0265,1.126828164726025e-08,0.015863041966152038,1.1147852870572639e-08,0.01589238110443163,9.617269105108728e-09,0.015980512274312242,
SR_Pu_UN_G1_C4_P_D20.0m_Lw_1000.0cm_Epw20.0cm_w_lead.o,C4,P,20.0,1000.0,20.0,lead,900,C4_H_900,3.46629e-09,0.0132,5.456e-10,0.0232,3.487382935834584e-09,0.013205490937777257,3.447926034329343e-09,0.013215341920738836,2.971079833667174e-09,0.013184073266590959,
SR_Pu_UN_G1_C4_P_D50.0m_Lw_2500.0cm_Epw20.0cm_w_lead.o,C4,P,50.0,2500.0,20.0,lead,900,C4_H_900,7.93446e-10,0.0123,1.28543e-10,0.0238,7.979743290618849e-10,0.012254494430633122,7.880363120304979e-10,0.01227009862342878,6.783390020928611e-10,0.012324012004617229,
SR_Pu_UN_G1_C4_P_D100.0m_Lw_5000.0cm_Epw20.0cm_w_lead.o,C4,P,100.0,5000.0,20.0,lead,900,C4_H_900,2.43027e-10,0.0221,4.20705e-11,0.0319,2.446932420019097e-10,0.021942604831212298,2.414996032614244e-10,0.022057035009804327,2.0765745078044387e-10,0.022243065778592325,
SR_Pu_UN_G1_C4_P_D200.0m_Lw_10000.0cm_Epw20.0cm_w_lead.o,C4,P,200.0,10000.0,20.0,lead,900,C4_H_900,5.80103e-11,0.0345,1.15732e-11,0.0603,5.834917321852943e-11,0.034066656888168324,5.751368503671997e-11,0.034045934520699234,4.92807443727641e-11,0.03412112617398874,
SR_Pu_UN_G1_C4_P_D300.0m_Lw_15000.0cm_Epw20.0cm_w_lead.o,C4,P,300.0,15000.0,20.0,lead,900,C4_H_900,2.08198e-11,0.0454,4.48809e-12,0.0799,2.092166345389686e-11,0.04466195480792697,2.0580234302174048e-11,0.044708669370532,1.7601800865128184e-11,0.04450597705661958,
SR_Pu_UN_G1_C4_P_D500.0m_Lw_25000.0cm_Epw20.0cm_w_lead.o,C4,P,500.0,25000.0,20.0,lead,900,C4_H_900,3.50408e-12,0.044,7.76727e-13,0.0785,3.526372067465621e-12,0.044160872381308974,3.4659571562270062e-12,0.043776937939880564,2.944193581145499e-12,0.042236348769023324,
SR_Pu_UN_G1_C4_P_D700.0m_Lw_35000.0cm_Epw20.0cm_w_lead.o,C4,P,700.0,35000.0,20.0,lead,900,C4_H_900,7.70947e-13,0.0397,1.75509e-13,0.0558,7.759507621424467e-13,0.03976768907766391,7.62624513767295e-13,0.039579526738820106,6.520965118319597e-13,0.03910864776030501,
SR_Pu_UN_G1_C4_P_D1000.0m_Lw_50000.0cm_Epw20.0cm_w_lead.o,C4,P,1000.0,50000.0,20.0,lead,900,C4_H_900,1.09531e-13,0.1161,2.30539e-14,0.0734,1.1019666814644941e-13,0.11600699017831598,1.084547421897449e-13,0.11688751854761936,9.304773775858157e-14,0.11840814991451482,
SR_Pu_UN_G1_C4_P_D1200.0m_Lw_60000.0cm_Epw20.0cm_w_lead.o,C4,P,1200.0,60000.0,20.0,lead,900,C4_H_900,4.0062e-14,0.2616,6.9176e-15,0.1292,4.0372935049660243e-14,0.26148180087374967,3.9692484541690204e-14,0.26087443996223153,3.387123319358124e-14,0.26036997713828836,
SR_Pu_UN_G1_C4_P_D1.0m_Lw_50.0cm_Epw40.0cm_w_lead.o,C4,P,1.0,50.0,40.0,lead,900,C4_H_900,5.54983e-08,0.108,7.35424e-09,0.078,5.601346438489147e-08,0.10702793738548615,5.558192281530087e-08,0.10699041210441451,4.798110706063938e-08,0.10698597365283866,
SR_Pu_UN_G1_C4_P_D2.0m_Lw_100.0cm_Epw40.0cm_w_lead.o,C4,P,2.0,100.0,40.0,lead,900,C4_H_900,5.08609e-08,0.0083,8.49565e-09,0.0168,5.119239293537272e-08,0.008067789429108045,5.06391910072839e-08,0.00805423733732826,4.36427288180186e-08,0.008020699062003664,
SR_Pu_UN_G1_C4_P_D5.0m_Lw_250.0cm_Epw40.0cm_w_lead.o,C4,P,5.0,250.0,40.0,lead,900,C4_H_900,1.77488e-08,0.0108,2.80068e-09,0.0219,1.7853704690479537e-08,0.010752475966369269,1.7655675541252374e-08,0.010757756578054152,1.522208562541263e-08,0.010715318473785528,
SR_Pu_UN_G1_C4_P_D10.0m_Lw_500.0cm_Epw40.0cm_w_lead.o,C4,P,10.0,500.0,40.0,lead,900,C4_H_900,5.55085e-09,0.0076,8.61068e-10,0.0157,5.582800923713464e-09,0.007488502417934446,5.5186790095991e-09,0.0074706056840134925,4.75545637039285e-09,0.007442069772236414,
SR_Pu_UN_G1_C4_P_D20.0m_Lw_1000.0cm_Epw40.0cm_w_lead.o,C4,P,20.0,1000.0,40.0,lead,900,C4_H_900,1.81858e-09,0.0057,2.82809e-10,0.011,1.8290518062364236e-09,0.005301500428121702,1.8073678474692631e-09,0.005298782594621164,1.5564705168154867e-09,0.005287993822382333,
SR_Pu_UN_G1_C4_P_D50.0m_Lw_2500.0cm_Epw40.0cm_w_lead.o,C4,P,50.0,2500.0,40.0,lead,900,C4_H_900,4.5628e-10,0.0084,7.45581e-11,0.0159,4.5904761236343977e-10,0.008159697135788135,4.532150913680247e-10,0.008149913329704616,3.8978712009056743e-10,0.008079546005902619,
SR_Pu_UN_G1_C4_P_D100.0m_Lw_5000.0cm_Epw40.0cm_w_lead.o,C4,P,100.0,5000.0,40.0,lead,900,C4_H_900,1.46263e-10,0.0101,2.54933e-11,0.0182,1.4714005010329047e-10,0.009689049099193407,1.4516874844765464e-10,0.009732845494151003,1.2473570425103854e-10,0.009764769653720036,
SR_Pu_UN_G1_C4_P_D200.0m_Lw_10000.0cm_Epw40.0cm_w_lead.o,C4,P,200.0,10000.0,40.0,lead,900,C4_H_900,3.51704e-11,0.0108,6.45567e-12,0.0233,3.5395323759657746e-11,0.010565793595723754,3.48862394053907e-11,0.010518203368915124,2.9929740411450285e-11,0.010457557439767224,
SR_Pu_UN_G1_C4_P_D300.0m_Lw_15000.0cm_Epw40.0cm_w_lead.o,C4,P,300.0,15000.0,40.0,lead,900,C4_H_900,1.24022e-11,0.0125,2.46512e-12,0.0269,1.2474592668380656e-11,0.012099254445661062,1.2286579550776422e-11,0.012054537463010828,1.0530656030581286e-11,0.012020112712452995,
SR_Pu_UN_G1_C4_P_D500.0m_Lw_25000.0cm_Epw40.0cm_w_lead.o,C4,P,500.0,25000.0,40.0,lead,900,C4_H_900,2.24471e-12,0.02,4.64143e-13,0.0266,2.2578052214579505e-12,0.019783345867207723,2.221596857137662e-12,0.0198028045889908,1.8999479867884343e-12,0.019799223960708424,
SR_Pu_UN_G1_C4_P_D1200.0m_Lw_60000.0cm_Epw40.0cm_w_lead.o,C4,P,1200.0,60000.0,40.0,lead,900,C4_H_900,1.40782e-14,0.0429,3.18731e-15,0.0292,1.4170483663089155e-14,0.042937847254776416,1.3905740426028653e-14,0.04300915744695899,1.1834467301531189e-14,0.04311508870025602,
SR_Pu_UN_G1_C4_P_D1.0m_Lw_50.0cm_Epw1.0cm_w_lead.o,C4,P,1.0,50.0,1.0,lead,900,C4_H_900,3.21768e-05,0.001,5.34128e-06,0.0041,3.227478395209913e-05,0.0009970773746887716,3.209782770390955e-05,0.0009726764593704768,2.785154227692831e-05,0.0009571641125914424,
SR_Pu_UN_G1_C4_P_D20.0m_Lw_1000.0cm_Epw10.0cm_w_lead.o,C4,P,20.0,1000.0,10.0,lead,900,C4_H_900,6.93866e-09,0.0134,1.0787e-09,0.0224,6.973408729924893e-09,0.01336953271066602,6.908815782987108e-09,0.013401566620526913,5.966797675775459e-09,0.01340357047546644,
SR_Pu_UN_G1_C4_P_D50.0m_Lw_2500.0cm_Epw10.0cm_w_lead.o,C4,P,50.0,2500.0,10.0,lead,900,C4_H_900,1.38822e-09,0.0254,2.30165e-10,0.0371,1.3941421903936662e-09,0.025072165639661883,1.3773985255897692e-09,0.025068273904439983,1.1869268171598405e-09,0.02517919721096829,
SR_Pu_UN_G1_C4_P_D700.0m_Lw_35000.0cm_Epw40.0cm_w_lead.o,C4,P,700.0,35000.0,40.0,lead,900,C4_H_900,4.69021e-13,0.0262,1.01428e-13,0.0259,4.721634446176548e-13,0.0261864682039275,4.642577995150623e-13,0.02626393524473503,3.9645552983072165e-13,0.026328218474487294,
SR_Pu_UN_G1_C4_P_D1000.0m_Lw_50000.0cm_Epw40.0cm_w_lead.o,C4,P,1000.0,50000.0,40.0,lead,900,C4_H_900,5.94989e-14,0.0427,1.26979e-14,0.0279,5.993615283235729e-14,0.0427667962937938,5.881319838846916e-14,0.0427193758300305,5.000974711304459e-14,0.0425509764007119,
SR_Pu_UN_G1_C4_N_D2.0m_Lw_100.0cm_Epw1.0cm_w_steel.o,C4,N,2.0,100.0,1.0,steel,900,C4_H_900,1.73931e-05,0.0175,9.73054e-07,0.0555,1.6585582790547952e-05,0.017330609811883183,0.0001888903419545508,0.017988847987051637,0.00016061698166645557,0.016349934039550637,-4.642744590970264
SR_Pu_UN_G1_C4_N_D5.0m_Lw_250.0cm_Epw1.0cm_w_steel.o,C4,N,5.0,250.0,1.0,steel,900,C4_H_900,3.53468e-06,0.0591,1.91432e-07,0.0521,3.362495817395476e-06,0.057201057523707105,3.9333034379517616e-05,0.07337470333742739,3.2861021359253656e-05,0.06447122157108909,-4.871280642222896
SR_Pu_UN_G1_C4_N_D10.0m_Lw_500.0cm_Epw1.0cm_w_steel.o,C4,N,10.0,500.0,1.0,steel,900,C4_H_900,8.12441e-07,0.0236,4.7447e-08,0.0393,7.753417618781675e-07,0.02354140940988738,8.840305052855089e-06,0.027565605779002914,7.412447913121459e-06,0.023932440487350375,-4.566391666820419
SR_Pu_UN_G1_C4_N_D20.0m_Lw_1000.0cm_Epw1.0cm_w_steel.o,C4,N,20.0,1000.0,1.0,steel,900,C4_H_900,2.10514e-07,0.0204,1.45923e-08,0.0267,2.010418046665378e-07,0.020265198049070288,2.244830330638778e-06,0.022125009851521788,1.8610898197475967e-06,0.022270622875285195,-4.499556007420976
