file,D_m,rfis_cm,wall_thk_cm,config,particle,material,tally_14_value,tally_14_error,tally_24_value,tally_24_error,tally_34_value,tally_34_error,error,dose_14_calc,dose_14_calc_error,dose_24_calc,dose_24_calc_error,dose_34_calc,dose_34_calc_error,diff_14_pct,diff_24_pct,diff_34_pct
SR-U-UN-G1-C1-P_water_10cm_D500m.i,500.0,25.5476,10.0,C1,P,water,1.31787e-11,0.107,1.29479e-11,0.1076,1.10308e-11,0.1085,,1.324258866100713e-11,0.10624715296816317,1.3010999185341006e-11,0.10687289906618089,1.1076041525453039e-11,0.10789423553136626,0.484787278010193,0.48733142317291317,0.4101382080451037
SR-U-UN-G1-C1-P_water_10cm_D700m.i,700.0,25.5476,10.0,C1,P,water,3.8163e-12,0.1557,3.75259e-12,0.1559,3.19874e-12,0.1556,,3.83573963337649e-12,0.1545042366576682,3.771707044653748e-12,0.15474605804315145,3.2106829408911993e-12,0.15470863483138125,0.509384308793587,0.5094360069644662,0.37336391489146065
SR-U-UN-G1-C1-P_water_10cm_D1000m.i,1000.0,25.5476,10.0,C1,P,water,6.64477e-13,0.2081,6.54742e-13,0.2092,5.63004e-13,0.2119,,6.675716351382212e-13,0.20756137403473462,6.580922232484834e-13,0.20877340698937338,5.653871644833481e-13,0.2115693685212137,0.4657249443127789,0.5116860150232201,0.42329441413349184
SR-U-UN-G1-C1-P_water_10cm_D1200m.i,1200.0,25.5476,10.0,C1,P,water,1.4393e-13,0.1055,1.41614e-13,0.1063,1.21046e-13,0.108,,1.4450698649925924e-13,0.10535379520034031,1.4218761645333062e-13,0.1062147799178007,1.2152506950627933e-13,0.10790259938643554,0.4008799411236337,0.4050563174054941,0.39577475197802126
SR-U-UN-G1-C1-P_water_20cm_D1m.i,1.0,25.5476,20.0,C1,P,water,9.17553e-06,0.0068,9.07656e-06,0.0067,7.81366e-06,0.0066,,9.22768705821312e-06,0.006544629102970352,9.126558692240837e-06,0.006443422619590096,7.857337792074795e-06,0.006348295451781033,0.5684364632137898,0.5508550843142999,0.5589927393154388
SR-U-UN-G1-C1-P_water_20cm_D2m.i,2.0,25.5476,20.0,C1,P,water,2.85443e-06,0.0106,2.82151e-06,0.0105,2.42751e-06,0.0104,,2.8710435250516728e-06,0.010611051777190527,2.837494266875732e-06,0.01052427155526889,2.4417389259752105e-06,0.010395261568281475,0.5820260105055168,0.5665146278316199,0.5861531353201692
SR-U-UN-G1-C1-P_water_20cm_D5m.i,5.0,25.5476,20.0,C1,P,water,5.23192e-07,0.0168,5.175e-07,0.0168,4.4572e-07,0.0167,,5.257782571613442e-07,0.016748073704684986,5.199502024815884e-07,0.01674775854145707,4.4791655018411996e-07,0.01668629893804407,0.49432276513100587,0.47346907856780307,0.4928094283675762
SR-U-UN-G1-C1-P_water_20cm_D10m.i,10.0,25.5476,20.0,C1,P,water,1.26957e-07,0.0212,1.25601e-07,0.0212,1.08294e-07,0.0212,,1.275931393489187e-07,0.02124102505520901,1.2621876690475353e-07,0.021242584606486134,1.0883864888326771e-07,0.02122944314532931,0.5010667776638652,0.4918487151802468,0.5029354195686828
SR-U-UN-G1-C1-P_water_20cm_D20m.i,20.0,25.5476,20.0,C1,P,water,3.15436e-08,0.0165,3.11776e-08,0.0165,2.68158e-08,0.0165,,3.172255555615583e-08,0.01650430596266025,3.135114532087118e-08,0.016528543430544232,2.6966897657443743e-08,0.016492451616311025,0.5673276232130485,0.5566346379168936,0.563465037193533
SR-U-UN-G1-C1-P_water_20cm_D50m.i,50.0,25.5476,20.0,C1,P,water,4.80464e-09,0.0652,4.75428e-09,0.0658,4.0893e-09,0.0667,,4.831427029462189e-09,0.06491411392577935,4.779777077714063e-09,0.06547031865184884,4.110625319795989e-09,0.06635432586664311,0.5575241737609676,0.5362973513142559,0.521490714694176
SR-U-UN-G1-C1-P_water_20cm_D100m.i,100.0,25.5476,20.0,C1,P,water,9.16368e-10,0.0609,9.03422e-10,0.0614,7.73988e-10,0.0624,,9.212331993601056e-10,0.06045701541751627,9.081456865907726e-10,0.061013964162565444,7.777727609873532e-10,0.06201486372159186,0.5309220051448342,0.5228660128680263,0.488994788982923
SR-U-UN-G1-C1-P_water_20cm_D200m.i,200.0,25.5476,20.0,C1,P,water,1.53609e-10,0.0476,1.51224e-10,0.0481,1.29332e-10,0.0488,,1.5457843708165983e-10,0.04756119257668605,1.5214910652839907e-10,0.047985496330034356,1.3007061561968458e-10,0.048715412955982286,0.6311069544491801,0.6117458395486616,0.5711004389358986
SR-U-UN-G1-C1-P_water_20cm_D300m.i,300.0,25.5476,20.0,C1,P,water,4.20291e-11,0.0512,4.13628e-11,0.052,3.53526e-11,0.0531,,4.230382482034106e-11,0.05135039141824552,4.1626941788670936e-11,0.05216267311031655,3.5565777533482916e-11,0.05326213227336918,0.6536538263752003,0.6385974563398394,0.6030038341816861
SR-U-UN-G1-C1-P_water_20cm_D500m.i,500.0,25.5476,20.0,C1,P,water,8.44904e-12,0.0902,8.33964e-12,0.0912,7.1437e-12,0.0929,,8.504396672145788e-12,0.08992777331977117,8.394072101312378e-12,0.09093047814089261,7.183377635005611e-12,0.0927635352317903,0.6551829810935612,0.6526912590037315,0.5554213503592109
SR-U-UN-G1-C1-P_water_20cm_D700m.i,700.0,25.5476,20.0,C1,P,water,1.73856e-12,0.1055,1.70994e-12,0.1065,1.46129e-12,0.1081,,1.744804149061618e-12,0.10524249086403564,1.7158899825900355e-12,0.10622627618233155,1.465206840745119e-12,0.10791053806889235,0.3591563743338208,0.34796440752514113,0.2680399335600084
SR-U-UN-G1-C1-P_water_20cm_D1000m.i,1000.0,25.5476,20.0,C1,P,water,3.19301e-13,0.1372,3.14257e-13,0.1378,2.69442e-13,0.1396,,3.221632837461947e-13,0.1376704022510259,3.169972418944178e-13,0.1382819249816303,2.7129944332143194e-13,0.14013397986377296,0.8964217920378302,0.8719748150137585,0.6893666620021865
SR-U-UN-G1-C1-P_water_20cm_D1200m.i,1200.0,25.5476,20.0,C1,P,water,9.53614e-14,0.169,9.37185e-14,0.1692,7.98368e-14,0.1694,,9.633592871371649e-14,0.17105828125773656,9.463012959977927e-14,0.17103744503442486,8.0286919327863e-14,0.17052888203807998,1.0219320539720362,0.9727317442973085,0.5637993104220078
SR-U-UN-G1-C4-P_water_1cm_D1m.i,1.0,8.6518,1.0,C4,P,water,6.88522e-06,0.0036,6.83294e-06,0.0036,5.9213e-06,0.0035,,6.892245758752893e-06,0.003566215722378362,6.8395985599125375e-06,0.0035303697173472946,5.927351474014653e-06,0.0035014642245763576,0.10204116575639686,0.09744794938251782,0.10219840262531182
SR-U-UN-G1-C4-P_water_1cm_D2m.i,2.0,8.6518,1.0,C4,P,water,2.21385e-06,0.0059,2.19426e-06,0.0059,1.89903e-06,0.0059,,2.2173801673053705e-06,0.005868144447113139,2.1975633051243683e-06,0.005845242566237883,1.9020253119795351e-06,0.005846121999886098,0.15945828784111485,0.1505430133333431,0.1577285234848954
SR-U-UN-G1-C4-P_water_1cm_D5m.i,5.0,8.6518,1.0,C4,P,water,3.83936e-07,0.008,3.80285e-07,0.008,3.28775e-07,0.008,,3.8461325260120026e-07,0.008032354075803902,3.809305111245333e-07,0.007981341314106768,3.293360882831113e-07,0.007980139718573198,0.17639726443998044,0.16974404053099373,0.17066026404419904
SR-U-UN-G1-C4-P_water_1cm_D10m.i,10.0,8.6518,1.0,C4,P,water,9.55872e-08,0.008,9.47025e-08,0.0079,8.18846e-08,0.0079,,9.572071400169153e-08,0.007908299434546526,9.482883205525694e-08,0.007889958204600025,8.199393187629038e-08,0.0078878905674329,0.13967769920191034,0.13339885985791922,0.13351946066828105
SR-U-UN-G1-C4-P_water_1cm_D20m.i,20.0,8.6518,1.0,C4,P,water,2.53857e-08,0.0183,2.51219e-08,0.0183,2.17011e-08,0.0183,,2.5444242658474487e-08,0.018168574037338545,2.5178873402909134e-08,0.01817978301147346,2.174901314103621e-08,0.018230402954136384,0.23061274053694236,0.2267877943512814,0.22078669300731493
SR-U-UN-G1-C4-P_water_1cm_D50m.i,50.0,8.6518,1.0,C4,P,water,4.89228e-09,0.0681,4.82982e-09,0.0687,4.16343e-09,0.0696,,4.908632642654684e-09,0.06795752273577904,4.846193965733687e-09,0.06856039051230307,4.175838405653775e-09,0.06950456879989117,0.33425402173800356,0.3390181359489068,0.29803324791756763
SR-U-UN-G1-C4-P_water_1cm_D100m.i,100.0,8.6518,1.0,C4,P,water,1.28566e-09,0.0395,1.26523e-09,0.0398,1.0847e-09,0.0404,,1.2914859673001227e-09,0.03931935250436321,1.270868072519946e-09,0.03964114850160742,1.0890336414219003e-09,0.04025099752719211,0.45314992300628515,0.44561641124112245,0.39952442351805284
SR-U-UN-G1-C4-P_water_1cm_D200m.i,200.0,8.6518,1.0,C4,P,water,3.16056e-10,0.0304,3.10935e-10,0.0308,2.66049e-10,0.0314,,3.1743390488451254e-10,0.030268312905735503,3.1223864621923663e-10,0.030653021823269976,2.669176275539675e-10,0.03129049455317995,0.4359685892729551,0.4192664766708813,0.3264915688341213
SR-U-UN-G1-C4-P_water_1cm_D300m.i,300.0,8.6518,1.0,C4,P,water,1.13833e-10,0.0321,1.11927e-10,0.0325,9.56508e-11,0.033,,1.1442220699558352e-10,0.03196368506084812,1.1249619637027032e-10,0.032289418676193546,9.600242653350917e-11,0.03287784899218035,0.5176064898434756,0.5085425056244876,0.36761483804544576
SR-U-UN-G1-C4-P_water_1cm_D500m.i,500.0,8.6518,1.0,C4,P,water,2.03983e-11,0.032,2.00314e-11,0.0323,1.70575e-11,0.0328,,2.051740604161534e-11,0.03201373149399235,2.0145258214239387e-11,0.03233395464538277,1.7119137741277816e-11,0.032811457788587774,0.5839018036568728,0.5683986852610671,0.36135272623663883
SR-U-UN-G1-C4-P_water_1cm_D700m.i,700.0,8.6518,1.0,C4,P,water,5.08452e-12,0.0501,4.99088e-12,0.0505,4.25586e-12,0.0514,,5.117380692940312e-12,0.0500391694050277,5.023051882194336e-12,0.050503599392116315,4.271030720079688e-12,0.051190683029079136,0.646288989723936,0.644613418762544,0.3564666149659159
SR-U-UN-G1-C4-P_water_1cm_D1000m.i,1000.0,8.6518,1.0,C4,P,water,8.39087e-13,0.0685,8.23682e-13,0.0689,7.03122e-13,0.0695,,8.447108004909218e-13,0.06850205419656727,8.291355629487374e-13,0.06882803033748927,7.044611770469668e-13,0.06929489762925428,0.6702285330271832,0.6620956811897531,0.19046154820454655
SR-U-UN-G1-C4-P_water_1cm_D1200m.i,1200.0,8.6518,1.0,C4,P,water,2.53387e-13,0.0717,2.48593e-13,0.0715,2.12223e-13,0.0716,,2.550488468674395e-13,0.07237914910708218,2.50201060621347e-13,0.07210856995871379,2.126358709845023e-13,0.07099075908277083,0.6558532471829761,0.6468648036537582,0.19454582420487812
SR-U-UN-G1-C4-P_water_5cm_D1m.i,1.0,8.6518,5.0,C4,P,water,6.07121e-06,0.0044,6.01532e-06,0.0043,5.2007e-06,0.0043,,6.087242208966759e-06,0.0042081361667481035,6.030741046360602e-06,0.004191500042372247,5.2142988080568555e-06,0.0041737401116496925,0.2640694188927547,0.25636285950874793,0.2614803402783371
SR-U-UN-G1-C4-P_water_5cm_D2m.i,2.0,8.6518,5.0,C4,P,water,2.01315e-06,0.0075,1.99243e-06,0.0074,1.72054e-06,0.0075,,2.0195037256518835e-06,0.007342626621306073,1.9985012972117616e-06,0.0073002215574314395,1.7259620972179383e-06,0.007313708865585146,0.31561113935293234,0.30471821904716384,0.3151392712717164
SR-U-UN-G1-C4-P_water_5cm_D5m.i,5.0,8.6518,5.0,C4,P,water,3.79574e-07,0.0095,3.755e-07,0.0095,3.23748e-07,0.0095,,3.80899264454324e-07,0.009333088668715461,3.7676150071188633e-07,0.00931238314163428,3.248470210061931e-07,0.009257120513819153,0.34914521393035697,0.33595225349835955,0.33946804495874994
SR-U-UN-G1-C4-P_water_5cm_D10m.i,10.0,8.6518,5.0,C4,P,water,9.643e-08,0.0115,9.5375e-08,0.0116,8.22609e-08,0.0116,,9.679404841698451e-08,0.011556434889869715,9.571882751324934e-08,0.011582697162196797,8.256116063919873e-08,0.011584010503462567,0.3775260987084076,0.36050066919982343,0.36501015573464723
SR-U-UN-G1-C4-P_water_5cm_D20m.i,20.0,8.6518,5.0,C4,P,water,2.59275e-08,0.0119,2.56327e-08,0.0119,2.20908e-08,0.0119,,2.604330666987371e-08,0.01186202415895194,2.574212568452767e-08,0.011866323480377418,2.218085805036864e-08,0.011877825722240436,0.44665575112799266,0.42689878369298684,0.4076722000499618
SR-U-UN-G1-C4-P_water_5cm_D50m.i,50.0,8.6518,5.0,C4,P,water,4.65254e-09,0.0514,4.59203e-09,0.0518,3.94229e-09,0.0523,,4.677337822786384e-09,0.05115351306351784,4.615846510480494e-09,0.051585779341343355,3.961393910784828e-09,0.052175396407282755,0.5329953699781946,0.5186488433327633,0.484589180015373
SR-U-UN-G1-C4-P_water_5cm_D100m.i,100.0,8.6518,5.0,C4,P,water,1.19504e-09,0.0393,1.17716e-09,0.0397,1.00927e-09,0.0403,,1.203484548626906e-09,0.03925069185114427,1.185333052594614e-09,0.03958371393091538,1.0158245652032475e-09,0.0401886230017017,0.7066331358704361,0.6943026092131769,0.6494362463213501
SR-U-UN-G1-C4-P_water_5cm_D200m.i,200.0,8.6518,5.0,C4,P,water,2.44867e-10,0.0258,2.40822e-10,0.0261,2.05714e-10,0.0265,,2.464130012902661e-10,0.02569707574296433,2.423011672442952e-10,0.025964625687145304,2.0679684555913908e-10,0.026390763523145375,0.6313636750832597,0.6142159953389641,0.5263839890037072
SR-U-UN-G1-C4-P_water_5cm_D300m.i,300.0,8.6518,5.0,C4,P,water,8.07822e-11,0.0292,7.93618e-11,0.0294,6.77419e-11,0.0298,,8.128329637215199e-11,0.028872620756368112,7.984489554161399e-11,0.029062186559266744,6.806041493751128e-11,0.02947948507739031,0.6203054288593195,0.6087255349727255,0.4701889635680152
SR-U-UN-G1-C4-P_water_5cm_D500m.i,500.0,8.6518,5.0,C4,P,water,1.47647e-11,0.0473,1.45081e-11,0.0479,1.23661e-11,0.0487,,1.4861622604312943e-11,0.046827365232929956,1.4603179226741896e-11,0.047363511797704254,1.2420924797193371e-11,0.04814758775499327,0.6564481791905108,0.6553527115328385,0.44334751613985357
SR-U-UN-G1-C4-P_water_5cm_D700m.i,700.0,8.6518,5.0,C4,P,water,3.57959e-12,0.0498,3.50624e-12,0.0498,2.98081e-12,0.05,,3.614033891732894e-12,0.050218620393902756,3.5393367707653586e-12,0.05015889845273467,2.9938440792654538e-12,0.0497824680539663,0.9622300803414315,0.9439391132768665,0.4372663559721582
SR-U-UN-G1-C4-P_water_5cm_D1000m.i,1000.0,8.6518,5.0,C4,P,water,6.14078e-13,0.0777,6.02934e-13,0.0781,5.14173e-13,0.0783,,6.17596518280325e-13,0.07775812876205462,6.063792902082605e-13,0.07812733838291544,5.159770652449044e-13,0.07827722867234609,0.5729757914019087,0.571420787061348,0.35086736271728103
SR-U-UN-G1-C4-P_water_5cm_D1200m.i,1200.0,8.6518,5.0,C4,P,water,2.66626e-13,0.1676,2.61991e-13,0.1683,2.23856e-13,0.1707,,2.6845977819684023e-13,0.16642929575872534,2.6374050366618966e-13,0.1670990012222177,2.2451274947701762e-13,0.1699692194264339,0.6877717090007072,0.6677724296596694,0.2933803324537286
SR-U-UN-G1-C4-P_water_10cm_D1m.i,1.0,8.6518,10.0,C4,P,water,6.53163e-06,0.0127,6.48067e-06,0.0126,5.59493e-06,0.0125,,6.590581954218082e-06,0.012477028100466359,6.53666016710944e-06,0.012361382190163745,5.645335990757756e-06,0.012255899088169226,0.9025611404516476,0.8639564598944184,0.9009226345594313
SR-U-UN-G1-C4-P_water_10cm_D2m.i,2.0,8.6518,10.0,C4,P,water,2.08756e-06,0.018,2.0697e-06,0.0179,1.78659e-06,0.0179,,2.1039620776469545e-06,0.017772411259863324,2.085150729980471e-06,0.017752015183271713,1.8006496664861604e-06,0.017693349189955274,0.7857056873553162,0.7465202676944062,0.7869554002966828
SR-U-UN-G1-C4-P_water_10cm_D5m.i,5.0,8.6518,10.0,C4,P,water,3.75663e-07,0.02,3.71833e-07,0.0198,3.20618e-07,0.0197,,3.787681271663879e-07,0.01987467831426473,3.747714652070663e-07,0.019730170670667783,3.232578474254969e-07,0.019603204454123543,0.8265725308023169,0.7902647712995615,0.8233622022147518
SR-U-UN-G1-C4-P_water_10cm_D10m.i,10.0,8.6518,10.0,C4,P,water,9.56716e-08,0.0277,9.46593e-08,0.0275,8.15048e-08,0.0272,,9.648848732875302e-08,0.027543891093300132,9.544129329910968e-08,0.027399978422106498,8.21805169191396e-08,0.027082277771145462,0.8538451627787367,0.8261135452191969,0.8290516866977068
SR-U-UN-G1-C4-P_water_10cm_D20m.i,20.0,8.6518,10.0,C4,P,water,2.5677e-08,0.0168,2.54214e-08,0.0168,2.18935e-08,0.0167,,2.5904966422968842e-08,0.016750109201410682,2.5637468317765873e-08,0.016711370241716473,2.208254270345335e-08,0.016612585953186137,0.8878234333015664,0.8499465716517234,0.8634649711254541
SR-U-UN-G1-C4-P_water_10cm_D50m.i,50.0,8.6518,10.0,C4,P,water,4.61753e-09,0.058,4.56205e-09,0.0581,3.92512e-09,0.0588,,4.6566654882354395e-09,0.05735945242515838,4.599405715511855e-09,0.05747362899463725,3.95638563184901e-09,0.05822018415492521,0.8475416128414799,0.8188361704026658,0.7965522544281519
SR-U-UN-G1-C4-P_water_10cm_D100m.i,100.0,8.6518,10.0,C4,P,water,1.09093e-09,0.0449,1.07735e-09,0.0453,9.24891e-10,0.046,,1.1018453352474286e-09,0.044415988211434644,1.0878702594680983e-09,0.04483192545304005,9.334192354773102e-10,0.04547355534272313,1.0005532204108916,0.976494126151971,0.9220800588729012
SR-U-UN-G1-C4-P_water_10cm_D200m.i,200.0,8.6518,10.0,C4,P,water,2.0122e-10,0.0235,1.98278e-10,0.0238,1.69529e-10,0.0241,,2.0310050241548514e-10,0.023366438107547908,2.0008119031880425e-10,0.0235787564001,1.7091786161257423e-10,0.023958480432030877,0.934550449997582,0.9094253113327001,0.8192472158593678
SR-U-UN-G1-C4-P_water_10cm_D300m.i,300.0,8.6518,10.0,C4,P,water,6.50426e-11,0.0254,6.40541e-11,0.0256,5.46613e-11,0.026,,6.562996921878596e-11,0.025218317526846497,6.461888498206433e-11,0.025475262166965572,5.5104542242986516e-11,0.025817670929403916,0.9030531048665921,0.8817311960738377,0.8108885865987692
SR-U-UN-G1-C4-P_water_10cm_D500m.i,500.0,8.6518,10.0,C4,P,water,1.16239e-11,0.0513,1.14323e-11,0.0522,9.75803e-12,0.053,,1.1699378006199548e-11,0.050505814918280205,1.1504330779479932e-11,0.05128063863595537,9.799313471005086e-12,0.05212025283499043,0.6493346140241011,0.6300637621470075,0.42307177785972344
SR-U-UN-G1-C4-P_water_10cm_D700m.i,700.0,8.6518,10.0,C4,P,water,2.95397e-12,0.058,2.90802e-12,0.0587,2.48028e-12,0.0595,,2.9766641034168067e-12,0.058088545264328766,2.9298541403933506e-12,0.05882458590411116,2.494839605029131e-12,0.05951493242089207,0.7682577486164911,0.7508249734647849,0.5870145721100424
SR-U-UN-G1-C4-P_water_10cm_D1000m.i,1000.0,8.6518,10.0,C4,P,water,5.39932e-13,0.088,5.28908e-13,0.0878,4.50138e-13,0.0877,,5.43534368467791e-13,0.08822648173646275,5.323806956680349e-13,0.0880166932786495,4.507650844975714e-13,0.08725049901795656,0.6671892882420221,0.656578397005711,0.1393093890254581
SR-U-UN-G1-C4-P_water_10cm_D1200m.i,1200.0,8.6518,10.0,C4,P,water,1.90583e-13,0.0921,1.87024e-13,0.0922,1.59216e-13,0.0921,,1.9097609583781245e-13,0.09168161749897574,1.8743238079965617e-13,0.09174454223957161,1.593930536277321e-13,0.09172612213563394,0.2062596547501372,0.21835742987860737,0.11120341406147258
SR-U-UN-G1-C4-P_water_20cm_D1m.i,1.0,8.6518,20.0,C4,P,water,7.00489e-06,0.0079,6.96755e-06,0.0079,6.01666e-06,0.0078,,7.112129606730301e-06,0.007270162630634081,7.06943191659968e-06,0.007237321530040662,6.1082501526274626e-06,0.007181235769112147,1.5309249214520302,1.462234452564814,1.5222756916206415
SR-U-UN-G1-C4-P_water_20cm_D2m.i,2.0,8.6518,20.0,C4,P,water,2.09918e-06,0.0147,2.08488e-06,0.0146,1.79861e-06,0.0146,,2.1286883521905326e-06,0.014624324187080293,2.1130121677374367e-06,0.014576452446271647,1.8238454464515206e-06,0.014552116401688435,1.4057085238299027,1.3493422996736852,1.4030527157927772
SR-U-UN-G1-C4-P_water_20cm_D5m.i,5.0,8.6518,20.0,C4,P,water,3.49904e-07,0.0167,3.4712e-07,0.0167,2.99415e-07,0.0168,,3.5429912595186544e-07,0.01656623701860824,3.512785517697282e-07,0.016600161834529475,3.0313418733678473e-07,0.016642914725440237,1.2560948008212143,1.198015605475977,1.242151307310838
SR-U-UN-G1-C4-P_water_20cm_D10m.i,10.0,8.6518,20.0,C4,P,water,8.14807e-08,0.0135,8.08777e-08,0.0135,6.97168e-08,0.0134,,8.256402259165526e-08,0.01346117926555287,8.190924157864145e-08,0.01346743775123301,7.062497819919357e-08,0.013391850681081261,1.3295450231223678,1.2754338694614797,1.3026676485345992
SR-U-UN-G1-C4-P_water_20cm_D20m.i,20.0,8.6518,20.0,C4,P,water,2.0078e-08,0.0171,1.99068e-08,0.0171,1.71524e-08,0.0172,,2.033635842236024e-08,0.016943613596749032,2.0151794594353538e-08,0.016973613773632414,1.737239004891743e-08,0.017047992729261073,1.2867736943930683,1.23070807138032,1.282561326213424
SR-U-UN-G1-C4-P_water_20cm_D50m.i,50.0,8.6518,20.0,C4,P,water,3.11923e-09,0.0337,3.08767e-09,0.0338,2.65647e-09,0.0343,,3.154267257219764e-09,0.033126255335013385,3.1205085858115467e-09,0.03323197028451423,2.6856789060533956e-09,0.03363926252475295,1.1232662297991418,1.0635393617694495,1.0995383367173586
SR-U-UN-G1-C4-P_water_20cm_D100m.i,100.0,8.6518,20.0,C4,P,water,7.51902e-10,0.0474,7.43274e-10,0.0477,6.38561e-10,0.0483,,7.610560573856434e-10,0.04681768676709946,7.519968787977985e-10,0.047078944490848845,6.459340759890884e-10,0.047710193720103544,1.2174535226191,1.173575128122133,1.1546392575005975
SR-U-UN-G1-C4-P_water_20cm_D200m.i,200.0,8.6518,20.0,C4,P,water,1.30547e-10,0.0223,1.2874e-10,0.0224,1.1002e-10,0.0227,,1.3201964373668618e-10,0.022078644981775298,1.3014570617565279e-10,0.02222086762393404,1.1121294261008824e-10,0.02248983283300838,1.1280563603040878,1.0918954292782144,1.0842961371461917
SR-U-UN-G1-C4-P_water_20cm_D300m.i,300.0,8.6518,20.0,C4,P,water,4.5964e-11,0.0351,4.52857e-11,0.0355,3.87274e-11,0.0361,,4.6360254300962906e-11,0.034658507009759636,4.566604753091196e-11,0.035038946824294294,3.9025908068211895e-11,0.035590651102278305,0.8620970780674194,0.8398844026082385,0.7707929481759466
SR-U-UN-G1-C4-P_water_20cm_D500m.i,500.0,8.6518,20.0,C4,P,water,7.91885e-12,0.0937,7.80746e-12,0.0948,6.67379e-12,0.097,,7.97604759069588e-12,0.09210362927861533,7.862742566570083e-12,0.09329469993888849,6.716338282210975e-12,0.09550466578604946,0.7222966806528645,0.7080736445666328,0.6375430184494137
SR-U-UN-G1-C4-P_water_20cm_D700m.i,700.0,8.6518,20.0,C4,P,water,2.12809e-12,0.0652,2.09101e-12,0.065,1.78486e-12,0.0653,,2.1496990091193664e-12,0.06582440796844917,2.111612104059333e-12,0.06556330164979826,1.7924031550746314e-12,0.06475552759313433,1.0154180095468863,0.9852704702193127,0.42261886504439966
SR-U-UN-G1-C4-P_water_20cm_D1000m.i,1000.0,8.6518,20.0,C4,P,water,2.65324e-13,0.0788,2.60503e-13,0.0792,2.2193e-13,0.0794,,2.666632588409384e-13,0.07856244659652009,2.6175878066395323e-13,0.07891738161795453,2.2280870597522803e-13,0.07905616713113195,0.5047635498252662,0.4820599624392862,0.395938347779947
SR-U-UN-G1-C4-P_water_20cm_D1200m.i,1200.0,8.6518,20.0,C4,P,water,1.3611e-13,0.1595,1.33235e-13,0.1588,1.12919e-13,0.1568,,1.3737028744031985e-13,0.15941391366133714,1.3443950281354304e-13,0.15863403824559544,1.1346209815710534e-13,0.15653944009452958,0.9259330249943862,0.9040438424911114,0.48096259894733007
SR-U-UN-G1-C4-P_steel_5cm_D500m.i,500.0,8.6518,5.0,C4,P,steel,1.93923e-11,0.0335,1.90352e-11,0.0338,1.62211e-11,0.0343,,1.9482234080181745e-11,0.033266908710588496,1.9121594404789496e-11,0.03353029612876466,1.6281961220962804e-11,0.03403010475122049,0.46376180330205824,0.4538665461329253,0.3751978655134719
SR-U-UN-G1-C4-P_steel_5cm_D700m.i,700.0,8.6518,5.0,C4,P,steel,4.61034e-12,0.0312,4.52169e-12,0.0312,3.84703e-12,0.0311,,4.634330503592862e-12,0.0311355727985126,4.544697605401351e-12,0.031125013339825293,3.8611542462391765e-12,0.031063739209135476,0.5203630012724071,0.5088275711371415,0.36714676618526165
SR-U-UN-G1-C4-P_steel_5cm_D1000m.i,1000.0,8.6518,5.0,C4,P,steel,6.60019e-13,0.0427,6.47309e-13,0.0428,5.50879e-13,0.043,,6.630009462558915e-13,0.042623202588504286,6.502290691765695e-13,0.04275346814800284,5.528051535870236e-13,0.042917163279681585,0.45179703249323544,0.4511090030525638,0.349650937324451
SR-U-UN-G1-C4-P_steel_5cm_D1200m.i,1200.0,8.6518,5.0,C4,P,steel,2.07719e-13,0.0616,2.03409e-13,0.0614,1.72517e-13,0.061,,2.0907439068776924e-13,0.06170389449331341,2.0468221181135051e-13,0.06146860029615379,1.7300566244057412e-13,0.06093463858931491,0.6525116565019289,0.6259368127027426,0.2832546592939405
SR-U-UN-G1-C4-P_steel_10cm_D20m.i,20.0,8.6518,10.0,C4,P,steel,1.23283e-08,0.0206,1.21332e-08,0.0206,1.03917e-08,0.0205,,1.2378459722564454e-08,0.020496258829490605,1.218108753807345e-08,0.020467444498282267,1.0433766396328785e-08,0.020407133634949098,0.406866498742364,0.3946818487575529,0.40480764772640476
SR-U-UN-G1-C4-P_steel_10cm_D50m.i,50.0,8.6518,10.0,C4,P,steel,2.5269e-09,0.0396,2.48524e-09,0.0399,2.12825e-09,0.0406,,2.5384969091208803e-09,0.03990263901177975,2.496490946281985e-09,0.040245986418330756,2.1380025660903163e-09,0.040872925898744,0.45893818991175866,0.4527106549864439,0.4582434436892434
SR-U-UN-G1-C4-P_steel_10cm_D100m.i,100.0,8.6518,10.0,C4,P,steel,7.77105e-10,0.0214,7.6396e-10,0.0215,6.5327e-10,0.0214,,7.809354141009156e-10,0.02105764336137698,7.675927550265777e-10,0.0211717782085328,6.56124804767722e-10,0.02112021688463734,0.4929081785493134,0.47551639177152105,0.4370022758923639
SR-U-UN-G1-C4-P_steel_10cm_D200m.i,200.0,8.6518,10.0,C4,P,steel,1.95142e-10,0.0119,1.91762e-10,0.0119,1.63816e-10,0.012,,1.9613241578855754e-10,0.011861226572857982,1.9271452354435573e-10,0.011876581183612933,1.6454847611122034e-10,0.011898392423729037,0.5075359423176636,0.4967217406763168,0.44713343703932545
SR-U-UN-G1-C4-P_steel_10cm_D300m.i,300.0,8.6518,10.0,C4,P,steel,6.95024e-11,0.0133,6.82641e-11,0.0132,5.82463e-11,0.0131,,6.982189555294779e-11,0.013218917182953652,6.857093693843785e-11,0.01315986045668914,5.84708195448535e-11,0.013003161563968416,0.4596899573939802,0.44948507112502506,0.38546576323903076
